att,attName,ntdname,attURI,attImage,MyModelClassifications
http://rdf.zapmytrip.com/ns/z.kandystanthony'schurch,St. Anthony's Cathedral,Kandy,http://rdf.zapmytrip.com/ns/wid.44211667-0,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d2/Naga_Raksha_%26_Gurulu_Raksha_%28Cobra_%26_Eagle%29_%281%29.jpg/800px-Naga_Raksha_%26_Gurulu_Raksha_%28Cobra_%26_Eagle%29_%281%29.jpg,http://rdf.zapmytrip.com/ns/classificationnode/sightslandmarks
http://rdf.zapmytrip.com/ns/z.kandystanthony'schurch,St. Anthony's Cathedral,Kandy,http://rdf.zapmytrip.com/ns/wid.44211667-0,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d2/Naga_Raksha_%26_Gurulu_Raksha_%28Cobra_%26_Eagle%29_%281%29.jpg/800px-Naga_Raksha_%26_Gurulu_Raksha_%28Cobra_%26_Eagle%29_%281%29.jpg,http://rdf.zapmytrip.com/ns/classificationnode/sacredreligioussites
http://rdf.zapmytrip.com/ns/z.kandystanthony'schurch,St. Anthony's Cathedral,Kandy,http://rdf.zapmytrip.com/ns/wid.44211669-0,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/Naga_Raksha_%26_Gurulu_Raksha_%28Cobra_%26_Eagle%29_%282%29.jpg/800px-Naga_Raksha_%26_Gurulu_Raksha_%28Cobra_%26_Eagle%29_%282%29.jpg,http://rdf.zapmytrip.com/ns/classificationnode/sacredreligioussites
http://rdf.zapmytrip.com/ns/z.kandystanthony'schurch,St. Anthony's Cathedral,Kandy,http://rdf.zapmytrip.com/ns/wid.44211669-0,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/Naga_Raksha_%26_Gurulu_Raksha_%28Cobra_%26_Eagle%29_%282%29.jpg/800px-Naga_Raksha_%26_Gurulu_Raksha_%28Cobra_%26_Eagle%29_%282%29.jpg,http://rdf.zapmytrip.com/ns/classificationnode/sightslandmarks
http://rdf.zapmytrip.com/ns/z.kandystanthony'schurch,St. Anthony's Cathedral,Kandy,http://rdf.zapmytrip.com/ns/wid.44211669-0,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/Naga_Raksha_%26_Gurulu_Raksha_%28Cobra_%26_Eagle%29_%282%29.jpg/800px-Naga_Raksha_%26_Gurulu_Raksha_%28Cobra_%26_Eagle%29_%282%29.jpg,http://rdf.zapmytrip.com/ns/classificationnode/churchescathedrals
http://rdf.zapmytrip.com/ns/z.kandystanthony'schurch,St. Anthony's Cathedral,Kandy,http://rdf.zapmytrip.com/ns/wid.44211669-0,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/Naga_Raksha_%26_Gurulu_Raksha_%28Cobra_%26_Eagle%29_%282%29.jpg/800px-Naga_Raksha_%26_Gurulu_Raksha_%28Cobra_%26_Eagle%29_%282%29.jpg,http://rdf.zapmytrip.com/ns/classificationnode/catholiccathedral
http://rdf.zapmytrip.com/ns/z.kandystanthony'schurch,St. Anthony's Cathedral,Kandy,http://rdf.zapmytrip.com/ns/wid.44211672-0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/Naga_Raksha_%26_Gurulu_Raksha_%28Cobra_%26_Eagle%29_%283%29.jpg/800px-Naga_Raksha_%26_Gurulu_Raksha_%28Cobra_%26_Eagle%29_%283%29.jpg,http://rdf.zapmytrip.com/ns/classificationnode/sightslandmarks
http://rdf.zapmytrip.com/ns/z.kandystanthony'schurch,St. Anthony's Cathedral,Kandy,http://rdf.zapmytrip.com/ns/wid.44211672-0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/Naga_Raksha_%26_Gurulu_Raksha_%28Cobra_%26_Eagle%29_%283%29.jpg/800px-Naga_Raksha_%26_Gurulu_Raksha_%28Cobra_%26_Eagle%29_%283%29.jpg,http://rdf.zapmytrip.com/ns/classificationnode/sacredreligioussites
http://rdf.zapmytrip.com/ns/z.kandystanthony'schurch,St. Anthony's Cathedral,Kandy,http://rdf.zapmytrip.com/ns/wid.44211672-0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/Naga_Raksha_%26_Gurulu_Raksha_%28Cobra_%26_Eagle%29_%283%29.jpg/800px-Naga_Raksha_%26_Gurulu_Raksha_%28Cobra_%26_Eagle%29_%283%29.jpg,http://rdf.zapmytrip.com/ns/classificationnode/catholiccathedral
http://rdf.zapmytrip.com/ns/z.kandystanthony'schurch,St. Anthony's Cathedral,Kandy,http://rdf.zapmytrip.com/ns/wid.44211672-0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/Naga_Raksha_%26_Gurulu_Raksha_%28Cobra_%26_Eagle%29_%283%29.jpg/800px-Naga_Raksha_%26_Gurulu_Raksha_%28Cobra_%26_Eagle%29_%283%29.jpg,http://rdf.zapmytrip.com/ns/classificationnode/churchescathedrals
http://rdf.zapmytrip.com/ns/z.kandystanthony'schurch,St. Anthony's Cathedral,Kandy,http://rdf.zapmytrip.com/ns/wid.44211672-1,https://upload.wikimedia.org/wikipedia/commons/thumb/archive/6/6f/20160205160252%21Naga_Raksha_%26_Gurulu_Raksha_%28Cobra_%26_Eagle%29_%283%29.jpg/800px-Naga_Raksha_%26_Gurulu_Raksha_%28Cobra_%26_Eagle%29_%283%29.jpg,http://rdf.zapmytrip.com/ns/classificationnode/churchescathedrals
http://rdf.zapmytrip.com/ns/z.kandystanthony'schurch,St. Anthony's Cathedral,Kandy,http://rdf.zapmytrip.com/ns/wid.44211672-1,https://upload.wikimedia.org/wikipedia/commons/thumb/archive/6/6f/20160205160252%21Naga_Raksha_%26_Gurulu_Raksha_%28Cobra_%26_Eagle%29_%283%29.jpg/800px-Naga_Raksha_%26_Gurulu_Raksha_%28Cobra_%26_Eagle%29_%283%29.jpg,http://rdf.zapmytrip.com/ns/classificationnode/sacredreligioussites
http://rdf.zapmytrip.com/ns/z.kandystanthony'schurch,St. Anthony's Cathedral,Kandy,http://rdf.zapmytrip.com/ns/wid.44211672-1,https://upload.wikimedia.org/wikipedia/commons/thumb/archive/6/6f/20160205160252%21Naga_Raksha_%26_Gurulu_Raksha_%28Cobra_%26_Eagle%29_%283%29.jpg/800px-Naga_Raksha_%26_Gurulu_Raksha_%28Cobra_%26_Eagle%29_%283%29.jpg,http://rdf.zapmytrip.com/ns/classificationnode/catholiccathedral
http://rdf.zapmytrip.com/ns/z.kandystanthony'schurch,St. Anthony's Cathedral,Kandy,http://rdf.zapmytrip.com/ns/wid.44211672-1,https://upload.wikimedia.org/wikipedia/commons/thumb/archive/6/6f/20160205160252%21Naga_Raksha_%26_Gurulu_Raksha_%28Cobra_%26_Eagle%29_%283%29.jpg/800px-Naga_Raksha_%26_Gurulu_Raksha_%28Cobra_%26_Eagle%29_%283%29.jpg,http://rdf.zapmytrip.com/ns/classificationnode/sightslandmarks
http://rdf.zapmytrip.com/ns/z.kandystanthony'schurch,St. Anthony's Cathedral,Kandy,http://rdf.zapmytrip.com/ns/wid.44211673-0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/47/Naga_Raksha_%26_Gurulu_Raksha_%28Cobra_%26_Eagle%29_%284%29.jpg/800px-Naga_Raksha_%26_Gurulu_Raksha_%28Cobra_%26_Eagle%29_%284%29.jpg,http://rdf.zapmytrip.com/ns/classificationnode/churchescathedrals
http://rdf.zapmytrip.com/ns/z.kandystanthony'schurch,St. Anthony's Cathedral,Kandy,http://rdf.zapmytrip.com/ns/wid.44211673-0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/47/Naga_Raksha_%26_Gurulu_Raksha_%28Cobra_%26_Eagle%29_%284%29.jpg/800px-Naga_Raksha_%26_Gurulu_Raksha_%28Cobra_%26_Eagle%29_%284%29.jpg,http://rdf.zapmytrip.com/ns/classificationnode/sightslandmarks
http://rdf.zapmytrip.com/ns/z.kandystanthony'schurch,St. Anthony's Cathedral,Kandy,http://rdf.zapmytrip.com/ns/wid.44211673-0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/47/Naga_Raksha_%26_Gurulu_Raksha_%28Cobra_%26_Eagle%29_%284%29.jpg/800px-Naga_Raksha_%26_Gurulu_Raksha_%28Cobra_%26_Eagle%29_%284%29.jpg,http://rdf.zapmytrip.com/ns/classificationnode/sacredreligioussites
http://rdf.zapmytrip.com/ns/z.kandystanthony'schurch,St. Anthony's Cathedral,Kandy,http://rdf.zapmytrip.com/ns/wid.44211673-0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/47/Naga_Raksha_%26_Gurulu_Raksha_%28Cobra_%26_Eagle%29_%284%29.jpg/800px-Naga_Raksha_%26_Gurulu_Raksha_%28Cobra_%26_Eagle%29_%284%29.jpg,http://rdf.zapmytrip.com/ns/classificationnode/catholiccathedral
http://rdf.zapmytrip.com/ns/z.kandystanthony'schurch,St. Anthony's Cathedral,Kandy,http://rdf.zapmytrip.com/ns/wid.44211678-0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fd/Kandy_danses_sri_lankaises_Puja_Natuma_%281%29.jpg/800px-Kandy_danses_sri_lankaises_Puja_Natuma_%281%29.jpg,http://rdf.zapmytrip.com/ns/classificationnode/churchescathedrals
http://rdf.zapmytrip.com/ns/z.kandystanthony'schurch,St. Anthony's Cathedral,Kandy,http://rdf.zapmytrip.com/ns/wid.44211678-0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fd/Kandy_danses_sri_lankaises_Puja_Natuma_%281%29.jpg/800px-Kandy_danses_sri_lankaises_Puja_Natuma_%281%29.jpg,http://rdf.zapmytrip.com/ns/classificationnode/sacredreligioussites
http://rdf.zapmytrip.com/ns/z.kandystanthony'schurch,St. Anthony's Cathedral,Kandy,http://rdf.zapmytrip.com/ns/wid.44211678-0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fd/Kandy_danses_sri_lankaises_Puja_Natuma_%281%29.jpg/800px-Kandy_danses_sri_lankaises_Puja_Natuma_%281%29.jpg,http://rdf.zapmytrip.com/ns/classificationnode/catholiccathedral
http://rdf.zapmytrip.com/ns/z.kandystanthony'schurch,St. Anthony's Cathedral,Kandy,http://rdf.zapmytrip.com/ns/wid.44211678-0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fd/Kandy_danses_sri_lankaises_Puja_Natuma_%281%29.jpg/800px-Kandy_danses_sri_lankaises_Puja_Natuma_%281%29.jpg,http://rdf.zapmytrip.com/ns/classificationnode/sightslandmarks
http://rdf.zapmytrip.com/ns/z.kandystanthony'schurch,St. Anthony's Cathedral,Kandy,http://rdf.zapmytrip.com/ns/wid.44211680-0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6b/Kandy_danses_sri_lankaises_Ves_Natuma_%282%29.jpg/800px-Kandy_danses_sri_lankaises_Ves_Natuma_%282%29.jpg,http://rdf.zapmytrip.com/ns/classificationnode/sightslandmarks
http://rdf.zapmytrip.com/ns/z.kandystanthony'schurch,St. Anthony's Cathedral,Kandy,http://rdf.zapmytrip.com/ns/wid.44211680-0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6b/Kandy_danses_sri_lankaises_Ves_Natuma_%282%29.jpg/800px-Kandy_danses_sri_lankaises_Ves_Natuma_%282%29.jpg,http://rdf.zapmytrip.com/ns/classificationnode/churchescathedrals
http://rdf.zapmytrip.com/ns/z.kandystanthony'schurch,St. Anthony's Cathedral,Kandy,http://rdf.zapmytrip.com/ns/wid.44211680-0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6b/Kandy_danses_sri_lankaises_Ves_Natuma_%282%29.jpg/800px-Kandy_danses_sri_lankaises_Ves_Natuma_%282%29.jpg,http://rdf.zapmytrip.com/ns/classificationnode/catholiccathedral
http://rdf.zapmytrip.com/ns/z.kandystanthony'schurch,St. Anthony's Cathedral,Kandy,http://rdf.zapmytrip.com/ns/wid.44211680-0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6b/Kandy_danses_sri_lankaises_Ves_Natuma_%282%29.jpg/800px-Kandy_danses_sri_lankaises_Ves_Natuma_%282%29.jpg,http://rdf.zapmytrip.com/ns/classificationnode/sacredreligioussites
http://rdf.zapmytrip.com/ns/z.kandystanthony'schurch,St. Anthony's Cathedral,Kandy,http://rdf.zapmytrip.com/ns/wid.44211681-0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Kandy_danses_sri_lankaises_marche_sur_le_feu.jpg/800px-Kandy_danses_sri_lankaises_marche_sur_le_feu.jpg,http://rdf.zapmytrip.com/ns/classificationnode/sightslandmarks
http://rdf.zapmytrip.com/ns/z.kandystanthony'schurch,St. Anthony's Cathedral,Kandy,http://rdf.zapmytrip.com/ns/wid.44211681-0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Kandy_danses_sri_lankaises_marche_sur_le_feu.jpg/800px-Kandy_danses_sri_lankaises_marche_sur_le_feu.jpg,http://rdf.zapmytrip.com/ns/classificationnode/catholiccathedral
http://rdf.zapmytrip.com/ns/z.kandystanthony'schurch,St. Anthony's Cathedral,Kandy,http://rdf.zapmytrip.com/ns/wid.44211681-0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Kandy_danses_sri_lankaises_marche_sur_le_feu.jpg/800px-Kandy_danses_sri_lankaises_marche_sur_le_feu.jpg,http://rdf.zapmytrip.com/ns/classificationnode/sacredreligioussites
http://rdf.zapmytrip.com/ns/z.kandystanthony'schurch,St. Anthony's Cathedral,Kandy,http://rdf.zapmytrip.com/ns/wid.44211681-0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Kandy_danses_sri_lankaises_marche_sur_le_feu.jpg/800px-Kandy_danses_sri_lankaises_marche_sur_le_feu.jpg,http://rdf.zapmytrip.com/ns/classificationnode/churchescathedrals
http://rdf.zapmytrip.com/ns/z.kandystanthony'schurch,St. Anthony's Cathedral,Kandy,http://rdf.zapmytrip.com/ns/wid.44211684-0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Kandy_danses_sri_lankaises_orchestre_raban.jpg/800px-Kandy_danses_sri_lankaises_orchestre_raban.jpg,http://rdf.zapmytrip.com/ns/classificationnode/catholiccathedral
http://rdf.zapmytrip.com/ns/z.kandystanthony'schurch,St. Anthony's Cathedral,Kandy,http://rdf.zapmytrip.com/ns/wid.44211684-0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Kandy_danses_sri_lankaises_orchestre_raban.jpg/800px-Kandy_danses_sri_lankaises_orchestre_raban.jpg,http://rdf.zapmytrip.com/ns/classificationnode/sightslandmarks
http://rdf.zapmytrip.com/ns/z.kandystanthony'schurch,St. Anthony's Cathedral,Kandy,http://rdf.zapmytrip.com/ns/wid.44211684-0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Kandy_danses_sri_lankaises_orchestre_raban.jpg/800px-Kandy_danses_sri_lankaises_orchestre_raban.jpg,http://rdf.zapmytrip.com/ns/classificationnode/sacredreligioussites
http://rdf.zapmytrip.com/ns/z.kandystanthony'schurch,St. Anthony's Cathedral,Kandy,http://rdf.zapmytrip.com/ns/wid.44211684-0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Kandy_danses_sri_lankaises_orchestre_raban.jpg/800px-Kandy_danses_sri_lankaises_orchestre_raban.jpg,http://rdf.zapmytrip.com/ns/classificationnode/churchescathedrals
http://rdf.zapmytrip.com/ns/z.kandystanthony'schurch,St. Anthony's Cathedral,Kandy,http://rdf.zapmytrip.com/ns/wid.44211685-0,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8c/Kandy_danses_sri_lankaises_orchestre_tambour_%282%29.jpg/800px-Kandy_danses_sri_lankaises_orchestre_tambour_%282%29.jpg,http://rdf.zapmytrip.com/ns/classificationnode/sightslandmarks
http://rdf.zapmytrip.com/ns/z.kandystanthony'schurch,St. Anthony's Cathedral,Kandy,http://rdf.zapmytrip.com/ns/wid.44211685-0,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8c/Kandy_danses_sri_lankaises_orchestre_tambour_%282%29.jpg/800px-Kandy_danses_sri_lankaises_orchestre_tambour_%282%29.jpg,http://rdf.zapmytrip.com/ns/classificationnode/sacredreligioussites
http://rdf.zapmytrip.com/ns/z.kandystanthony'schurch,St. Anthony's Cathedral,Kandy,http://rdf.zapmytrip.com/ns/wid.44211685-0,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8c/Kandy_danses_sri_lankaises_orchestre_tambour_%282%29.jpg/800px-Kandy_danses_sri_lankaises_orchestre_tambour_%282%29.jpg,http://rdf.zapmytrip.com/ns/classificationnode/churchescathedrals
http://rdf.zapmytrip.com/ns/z.kandystanthony'schurch,St. Anthony's Cathedral,Kandy,http://rdf.zapmytrip.com/ns/wid.44211685-0,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8c/Kandy_danses_sri_lankaises_orchestre_tambour_%282%29.jpg/800px-Kandy_danses_sri_lankaises_orchestre_tambour_%282%29.jpg,http://rdf.zapmytrip.com/ns/classificationnode/catholiccathedral
http://rdf.zapmytrip.com/ns/z.kandystanthony'schurch,St. Anthony's Cathedral,Kandy,http://rdf.zapmytrip.com/ns/wid.44211687-0,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e2/Kandy_danses_sri_lankaises_orchestre_tambour.jpg/800px-Kandy_danses_sri_lankaises_orchestre_tambour.jpg,http://rdf.zapmytrip.com/ns/classificationnode/sacredreligioussites
http://rdf.zapmytrip.com/ns/z.kandystanthony'schurch,St. Anthony's Cathedral,Kandy,http://rdf.zapmytrip.com/ns/wid.44211687-0,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e2/Kandy_danses_sri_lankaises_orchestre_tambour.jpg/800px-Kandy_danses_sri_lankaises_orchestre_tambour.jpg,http://rdf.zapmytrip.com/ns/classificationnode/catholiccathedral
http://rdf.zapmytrip.com/ns/z.kandystanthony'schurch,St. Anthony's Cathedral,Kandy,http://rdf.zapmytrip.com/ns/wid.44211687-0,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e2/Kandy_danses_sri_lankaises_orchestre_tambour.jpg/800px-Kandy_danses_sri_lankaises_orchestre_tambour.jpg,http://rdf.zapmytrip.com/ns/classificationnode/churchescathedrals
http://rdf.zapmytrip.com/ns/z.kandystanthony'schurch,St. Anthony's Cathedral,Kandy,http://rdf.zapmytrip.com/ns/wid.44211687-0,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e2/Kandy_danses_sri_lankaises_orchestre_tambour.jpg/800px-Kandy_danses_sri_lankaises_orchestre_tambour.jpg,http://rdf.zapmytrip.com/ns/classificationnode/sightslandmarks
http://rdf.zapmytrip.com/ns/z.kandytempleofthesacredtoothrelic,Temple of the Tooth,Kandy,http://rdf.zapmytrip.com/ns/wid.28437865-0,https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/The_Temple_Of_The_Tooth%2C_Kandy_%289806964294%29.jpg/800px-The_Temple_Of_The_Tooth%2C_Kandy_%289806964294%29.jpg,http://rdf.zapmytrip.com/ns/classificationnode/sightslandmarks
http://rdf.zapmytrip.com/ns/z.kandytempleofthesacredtoothrelic,Temple of the Tooth,Kandy,http://rdf.zapmytrip.com/ns/wid.28437865-0,https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/The_Temple_Of_The_Tooth%2C_Kandy_%289806964294%29.jpg/800px-The_Temple_Of_The_Tooth%2C_Kandy_%289806964294%29.jpg,http://rdf.zapmytrip.com/ns/classificationnode/temple
http://rdf.zapmytrip.com/ns/z.kandytempleofthesacredtoothrelic,Temple of the Tooth,Kandy,http://rdf.zapmytrip.com/ns/wid.28437865-0,https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/The_Temple_Of_The_Tooth%2C_Kandy_%289806964294%29.jpg/800px-The_Temple_Of_The_Tooth%2C_Kandy_%289806964294%29.jpg,http://rdf.zapmytrip.com/ns/classificationnode/sacredreligioussites
http://rdf.zapmytrip.com/ns/z.kandytempleofthesacredtoothrelic,Temple of the Tooth,Kandy,http://rdf.zapmytrip.com/ns/wid.28437865-0,https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/The_Temple_Of_The_Tooth%2C_Kandy_%289806964294%29.jpg/800px-The_Temple_Of_The_Tooth%2C_Kandy_%289806964294%29.jpg,http://rdf.zapmytrip.com/ns/classificationnode/historicsites
http://rdf.zapmytrip.com/ns/z.kandytempleofthesacredtoothrelic,Temple of the Tooth,Kandy,http://rdf.zapmytrip.com/ns/wid.28439122-0,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e8/Temple_Of_The_Tooth_1%2C_Kandy_%289824842504%29.jpg/800px-Temple_Of_The_Tooth_1%2C_Kandy_%289824842504%29.jpg,http://rdf.zapmytrip.com/ns/classificationnode/historicsites
http://rdf.zapmytrip.com/ns/z.kandytempleofthesacredtoothrelic,Temple of the Tooth,Kandy,http://rdf.zapmytrip.com/ns/wid.28439122-0,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e8/Temple_Of_The_Tooth_1%2C_Kandy_%289824842504%29.jpg/800px-Temple_Of_The_Tooth_1%2C_Kandy_%289824842504%29.jpg,http://rdf.zapmytrip.com/ns/classificationnode/sightslandmarks
http://rdf.zapmytrip.com/ns/z.kandytempleofthesacredtoothrelic,Temple of the Tooth,Kandy,http://rdf.zapmytrip.com/ns/wid.28439122-0,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e8/Temple_Of_The_Tooth_1%2C_Kandy_%289824842504%29.jpg/800px-Temple_Of_The_Tooth_1%2C_Kandy_%289824842504%29.jpg,http://rdf.zapmytrip.com/ns/classificationnode/sacredreligioussites
http://rdf.zapmytrip.com/ns/z.kandytempleofthesacredtoothrelic,Temple of the Tooth,Kandy,http://rdf.zapmytrip.com/ns/wid.28439122-0,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e8/Temple_Of_The_Tooth_1%2C_Kandy_%289824842504%29.jpg/800px-Temple_Of_The_Tooth_1%2C_Kandy_%289824842504%29.jpg,http://rdf.zapmytrip.com/ns/classificationnode/temple
http://rdf.zapmytrip.com/ns/z.kandytempleofthesacredtoothrelic,Temple of the Tooth,Kandy,http://rdf.zapmytrip.com/ns/wid.28439124-0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/Temple_Of_The_Tooth_2%2C_Kandy_%289824850095%29.jpg/800px-Temple_Of_The_Tooth_2%2C_Kandy_%289824850095%29.jpg,http://rdf.zapmytrip.com/ns/classificationnode/sightslandmarks
http://rdf.zapmytrip.com/ns/z.kandytempleofthesacredtoothrelic,Temple of the Tooth,Kandy,http://rdf.zapmytrip.com/ns/wid.28439124-0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/Temple_Of_The_Tooth_2%2C_Kandy_%289824850095%29.jpg/800px-Temple_Of_The_Tooth_2%2C_Kandy_%289824850095%29.jpg,http://rdf.zapmytrip.com/ns/classificationnode/historicsites
http://rdf.zapmytrip.com/ns/z.kandytempleofthesacredtoothrelic,Temple of the Tooth,Kandy,http://rdf.zapmytrip.com/ns/wid.28439124-0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/Temple_Of_The_Tooth_2%2C_Kandy_%289824850095%29.jpg/800px-Temple_Of_The_Tooth_2%2C_Kandy_%289824850095%29.jpg,http://rdf.zapmytrip.com/ns/classificationnode/sacredreligioussites
http://rdf.zapmytrip.com/ns/z.kandytempleofthesacredtoothrelic,Temple of the Tooth,Kandy,http://rdf.zapmytrip.com/ns/wid.28439124-0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/Temple_Of_The_Tooth_2%2C_Kandy_%289824850095%29.jpg/800px-Temple_Of_The_Tooth_2%2C_Kandy_%289824850095%29.jpg,http://rdf.zapmytrip.com/ns/classificationnode/temple
http://rdf.zapmytrip.com/ns/z.kandytempleofthesacredtoothrelic,Temple of the Tooth,Kandy,http://rdf.zapmytrip.com/ns/wid.30300596-0,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Sri_Dalada_Maligawa_09.JPG/800px-Sri_Dalada_Maligawa_09.JPG,http://rdf.zapmytrip.com/ns/classificationnode/historicsites
http://rdf.zapmytrip.com/ns/z.kandytempleofthesacredtoothrelic,Temple of the Tooth,Kandy,http://rdf.zapmytrip.com/ns/wid.30300596-0,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Sri_Dalada_Maligawa_09.JPG/800px-Sri_Dalada_Maligawa_09.JPG,http://rdf.zapmytrip.com/ns/classificationnode/temple
http://rdf.zapmytrip.com/ns/z.kandytempleofthesacredtoothrelic,Temple of the Tooth,Kandy,http://rdf.zapmytrip.com/ns/wid.30300596-0,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Sri_Dalada_Maligawa_09.JPG/800px-Sri_Dalada_Maligawa_09.JPG,http://rdf.zapmytrip.com/ns/classificationnode/sightslandmarks
http://rdf.zapmytrip.com/ns/z.kandytempleofthesacredtoothrelic,Temple of the Tooth,Kandy,http://rdf.zapmytrip.com/ns/wid.30300596-0,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Sri_Dalada_Maligawa_09.JPG/800px-Sri_Dalada_Maligawa_09.JPG,http://rdf.zapmytrip.com/ns/classificationnode/sacredreligioussites
http://rdf.zapmytrip.com/ns/z.kandytempleofthesacredtoothrelic,Temple of the Tooth,Kandy,http://rdf.zapmytrip.com/ns/wid.30300598-0,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Sri_Dalada_Maligawa_10.JPG/800px-Sri_Dalada_Maligawa_10.JPG,http://rdf.zapmytrip.com/ns/classificationnode/historicsites
http://rdf.zapmytrip.com/ns/z.kandytempleofthesacredtoothrelic,Temple of the Tooth,Kandy,http://rdf.zapmytrip.com/ns/wid.30300598-0,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Sri_Dalada_Maligawa_10.JPG/800px-Sri_Dalada_Maligawa_10.JPG,http://rdf.zapmytrip.com/ns/classificationnode/sacredreligioussites
http://rdf.zapmytrip.com/ns/z.kandytempleofthesacredtoothrelic,Temple of the Tooth,Kandy,http://rdf.zapmytrip.com/ns/wid.30300598-0,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Sri_Dalada_Maligawa_10.JPG/800px-Sri_Dalada_Maligawa_10.JPG,http://rdf.zapmytrip.com/ns/classificationnode/temple
http://rdf.zapmytrip.com/ns/z.kandytempleofthesacredtoothrelic,Temple of the Tooth,Kandy,http://rdf.zapmytrip.com/ns/wid.30300598-0,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Sri_Dalada_Maligawa_10.JPG/800px-Sri_Dalada_Maligawa_10.JPG,http://rdf.zapmytrip.com/ns/classificationnode/sightslandmarks
http://rdf.zapmytrip.com/ns/z.kandytempleofthesacredtoothrelic,Temple of the Tooth,Kandy,http://rdf.zapmytrip.com/ns/wid.30300602-0,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2e/Sri_Dalada_Maligawa_11.JPG/800px-Sri_Dalada_Maligawa_11.JPG,http://rdf.zapmytrip.com/ns/classificationnode/sightslandmarks
http://rdf.zapmytrip.com/ns/z.kandytempleofthesacredtoothrelic,Temple of the Tooth,Kandy,http://rdf.zapmytrip.com/ns/wid.30300602-0,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2e/Sri_Dalada_Maligawa_11.JPG/800px-Sri_Dalada_Maligawa_11.JPG,http://rdf.zapmytrip.com/ns/classificationnode/sacredreligioussites
http://rdf.zapmytrip.com/ns/z.kandytempleofthesacredtoothrelic,Temple of the Tooth,Kandy,http://rdf.zapmytrip.com/ns/wid.30300602-0,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2e/Sri_Dalada_Maligawa_11.JPG/800px-Sri_Dalada_Maligawa_11.JPG,http://rdf.zapmytrip.com/ns/classificationnode/temple
